day,afterhour_openprice-0,afterhour_openprice-1,afterhour_openprice-2,afterhour_openprice-3,afterhour_dailyhigh-0,afterhour_dailyhigh-1,afterhour_dailyhigh-2,afterhour_dailyhigh-3,afterhour_dailylow-0,afterhour_dailylow-1,afterhour_dailylow-2,afterhour_dailylow-3,afterhour_closeprice-0,afterhour_closeprice-1,afterhour_closeprice-2,afterhour_closeprice-3,volume-0,volume-1,volume-2,volume-3,day_openprice-0,day_openprice-1,day_openprice-2,day_openprice-3,day_dailyhigh-0,day_dailyhigh-1,day_dailyhigh-2,day_dailyhigh-3,day_dailylow-0,day_dailylow-1,day_dailylow-2,day_dailylow-3,day_volume-0,day_volume-1,day_volume-2,day_volume-3,day_settlementprice-0,day_settlementprice-1,day_settlementprice-2,day_settlementprice-3,day_changeinsettlementprice-0,day_changeinsettlementprice-1,day_changeinsettlementprice-2,day_changeinsettlementprice-3
DMR_Fut_20180119,32075.0,32023,32054.0,31723,32114.0,32070,32054.0,31725,31983.0,31951,31993.0,31646,31993.0,31954,31993.0,31646,23236.0,116,54.0,4,32085.0,32000,32035,31681,32248.0,32201,32202,31866,31989.0,31950,31970,31650,135710.0,2607,1011,768,32235.0,32185,32193,31853,174.0,174,169.0,164
DMR_Fut_20180122,32243.0,32210,32251.0,31870,32314.0,32264,32251.0,31914,32222.0,32195,32186.0,31867,32286.0,32241,32226.0,31905,22680.0,196,19.0,333,32338.0,32288,32296,31958,32381.0,32338,32330,31998,32011.0,31988,32003,31662,144955.0,3994,1146,569,32349.0,32310,32309,31973,114.0,125,116.0,120
DMR_Fut_20180123,32346.0,32300,32327.0,31995,32501.0,32461,32455.0,32100,32332.0,32300,32316.0,31991,32483.0,32438,32438.0,32100,17248.0,594,58.0,175,32553.0,32512,32508,32171,32930.0,32887,32885,32542,32518.0,32477,32484,32143,202041.0,7923,1531,629,32911.0,32871,32877,32530,562.0,561,568.0,557
DMR_Fut_20180124,32906.0,32869,32860.0,32520,32919.0,32879,32865.0,32526,32728.0,32700,32717.0,32350,32874.0,32832,32830.0,32502,32214.0,681,32.0,28,32837.0,32813,32808,32449,32998.0,32962,32960,32587,32733.0,32700,32700,32365,177684.0,13783,1390,1133,32897.0,32859,32858,32524,-14.0,-12,-19.0,-6
DMR_Fut_20180125,32903.0,32894,32878.0,32578,33096.0,33060,33051.0,32721,32848.0,32823,32831.0,32487,32858.0,32825,32831.0,32487,28534.0,3429,172.0,121,32904.0,32924,32887,32594,33016.0,32980,32973,32631,32620.0,32583,32585,32280,240614.0,49122,2420,856,32680.0,32642,32648,32331,-217.0,-217,-210.0,-193
DMR_Fut_20180126,32699.0,32660,32686.0,32383,32812.0,32775,32767.0,32395,32612.0,32578,32583.0,32268,32800.0,32764,32767.0,32312,34694.0,3780,102.0,72,32857.0,32848,32819,32507,33203.0,33169,33155,32838,32800.0,32766,32766,32449,229114.0,82052,2345,1034,33154.0,33125,33127,32811,474.0,483,479.0,480
DMR_Fut_20180129,33175.0,33143,33147.0,32817,33279.0,33244,33222.0,32900,33154.0,33121,33147.0,32817,33262.0,33231,33222.0,32895,25191.0,7302,140.0,42,33334.0,33285,33300,33000,33516.0,33484,33480,33046,32854.0,32815,32827,32540,186739.0,126681,3279,1256,32900.0,32860,32864,32578,-254.0,-265,-263.0,-233
DMR_Fut_20180130,32898.0,32860,32887.0,32500,32936.0,32898,32887.0,32500,32759.0,32720,32725.0,32473,32841.0,32806,32787.0,32476,17108.0,16452,57.0,8,32844.0,32750,32806,32493,32982.0,32972,32960,32677,32653.0,32439,32449,32150,13856.0,188101,1371,588,32727.0,32655,32658,32364,-173.0,-205,-206.0,-214
DMR_Fut_20180131,,32664,32665.0,32400,,32696,32692.0,32400,,32333,32352.0,32078,,32391,32406.0,32101,,32921,165.0,108,,32421,32400,32119,,32929,32930,32600,,32293,32300,32024,,216591,1501,562,,32844,32848,32556,,189,190.0,192
DMR_Fut_20180201,32844.0,32861,32644.0,32398,32991.0,32993,32644.0,32398,32720.0,32728,32480.0,32250,32735.0,32730,32480.0,32250,28795.0,168,40.0,5,32826.0,32820,32480,32250,32978.0,32980,32666,32433,32567.0,32575,32320,32050,171210.0,1357,215,596,32650.0,32658,32362,32115,-194.0,-190,-194.0,-204
DMR_Fut_20180202,32641.0,32631,32282.0,32024,32645.0,32646,32282.0,32024,32414.0,32436,32184.0,31900,32543.0,32518,32246.0,32000,36335.0,152,52.0,7,32571.0,32532,32269,31946,32743.0,32740,32378,32167,32268.0,32275,32020,31861,185401.0,1173,146,55,32508.0,32514,32221,31975,-142.0,-144,-141.0,-140
DMR_Fut_20180205,32498.0,32502,31908.0,31750,32498.0,32502,31908.0,31810,32070.0,32088,31855.0,31578,32095.0,32116,31855.0,31578,44372.0,371,6.0,7,31686.0,31786,31388,31075,32327.0,32310,31998,31777,31635.0,31666,31387,31075,193513.0,2046,204,27,32041.0,32042,31748,31506,-467.0,-472,-473.0,-469
DMR_Fut_20180206,32066.0,32097,31823.0,31550,32204.0,32197,31900.0,31620,31914.0,31919,31638.0,31455,31991.0,31983,31786.0,31455,56832.0,292,36.0,6,30880.0,30889,30550,30600,31212.0,31202,30882,30640,30487.0,30488,30192,29968,265679.0,2426,674,440,30715.0,30701,30406,30169,-1326.0,-1341,-1342.0,-1337
DMR_Fut_20180207,30773.0,30890,30449.0,30378,30990.0,30980,30633.0,30380,30405.0,30408,30188.0,29980,30875.0,30884,30549.0,30320,68823.0,791,29.0,18,31210.0,31174,30862,30650,31377.0,31361,31050,30732,30067.0,30066,29784,29636,241464.0,2550,367,142,30194.0,30180,29874,29636,-521.0,-521,-532.0,-533
DMR_Fut_20180208,30155.0,30200,29886.0,29620,30813.0,30790,30418.0,30200,30111.0,30120,29815.0,29620,30728.0,30679,30418.0,30200,54267.0,424,20.0,16,30450.0,30388,30180,29850,30661.0,30640,30338,30070,30163.0,30168,29888,29680,187020.0,1485,98,71,30364.0,30364,30056,29815,170.0,184,182.0,179
DMR_Fut_20180209,30375.0,30401,29939.0,29680,30426.0,30401,29968.0,29780,29833.0,29850,29527.0,29388,29946.0,29949,29643.0,29388,37850.0,487,80.0,5,29532.0,29511,29220,28659,29638.0,29613,29299,28858,29070.0,29064,28789,28588,201680.0,2811,1301,83,29329.0,29321,29005,28769,-1035.0,-1043,-1051.0,-1046
DMR_Fut_20180212,29332.0,29334,29056.0,28740,29492.0,29468,29139.0,28851,29000.0,28990,28690.0,28490,29023.0,29029,28700.0,28490,49294.0,315,38.0,18,29603.0,29585,29288,29043,29709.0,29699,29370,29082,29341.0,29349,29049,28800,131398.0,1498,90,65,29422.0,29414,29101,28856,93.0,93,96.0,87
DMR_Fut_20180213,29483.0,29520,29238.0,29008,29613.0,29596,29277.0,29008,29380.0,29403,29083.0,28879,29605.0,29580,29267.0,28920,35565.0,239,19.0,4,29678.0,29658,29319,29090,30089.0,30083,29737,29460,29622.0,29620,29319,29090,142861.0,3384,902,157,29690.0,29686,29372,29128,268.0,272,271.0,272
DMR_Fut_20180214,29700.0,29702,29315.0,29090,29842.0,29838,29500.0,29175,29517.0,29518,29251.0,29008,29829.0,29822,29440.0,29175,33426.0,314,40.0,8,29890.0,29883,29549,29340,30585.0,30580,30200,29935,29851.0,29851,29549,29340,121704.0,4305,451,113,30301.0,30304,29974,29727,611.0,618,602.0,599
DMR_Fut_20180215,30304.0,30305,29950.0,29400,30523.0,30500,30159.0,29500,29955.0,29958,29780.0,29400,30383.0,30389,30060.0,29500,46091.0,316,17.0,4,30650.0,30653,30318,30157,31036.0,31028,30700,30381,30648.0,30653,30318,30139,59162.0,5409,317,181,30965.0,30958,30632,30390,664.0,654,658.0,663
DMR_Fut_20180220,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,31187.0,31208,30611,30530,31279.0,31258,30859,30680,30608.0,30607,30287,30100,136886.0,6128,431,214,30751.0,30740,30419,30180,-214.0,-218,-213.0,-210
DMR_Fut_20180221,30747.0,30691,30325.0,30135,30979.0,30974,30620.0,30290,30607.0,30603,30325.0,30098,30967.0,30963,30620.0,30210,22601.0,1156,4.0,126,30894.0,30870,30651,30450,31392.0,31375,31030,30750,30813.0,30811,30528,30345,108156.0,11316,229,303,31367.0,31354,31030,30795,616.0,614,611.0,615
DMR_Fut_20180222,31339.0,31298,30950.0,30733,31518.0,31500,31130.0,30931,31251.0,31245,30934.0,30700,31490.0,31479,31099.0,30931,22642.0,1935,28.0,27,31250.0,31240,30776,30744,31250.0,31240,30810,30744,30887.0,30875,30595,30348,143511.0,38686,566,887,30950.0,30937,30613,30378,-417.0,-417,-417.0,-417
DMR_Fut_20180223,30944.0,30900,30691.0,30600,31283.0,31268,30860.0,30700,30907.0,30900,30675.0,30532,31268.0,31258,30860.0,30700,23198.0,2970,53.0,77,31216.0,31201,30880,30687,31371.0,31362,30975,30789,31113.0,31102,30779,30580,168341.0,79571,205,1028,31177.0,31165,30835,30604,227.0,228,222.0,226
DMR_Fut_20180226,31170.0,31163,30804.0,30647,31289.0,31281,30905.0,30702,31133.0,31130,30804.0,30600,31281.0,31273,30895.0,30702,20045.0,5672,15.0,143,31410.0,31466,31070,30799,31552.0,31546,31195,30950,31275.0,31268,30992,30700,129022.0,91281,460,836,31514.0,31512,31171,30924,337.0,347,336.0,320
DMR_Fut_20180227,31520.0,31513,31177.0,30951,31619.0,31635,31250.0,31030,31477.0,31481,31165.0,30893,31588.0,31600,31224.0,31030,14895.0,10753,23.0,55,31750.0,31772,31450,31162,31775.0,31786,31450,31186,31447.0,31102,30790,30594,15312.0,147220,152,684,31457.0,31401,31066,30804,-57.0,-111,-105.0,-120
DMR_Fut_20180228,,31388,,31012,,31435,,31555,,31096,,30938,,31100,,30938,,24286,,501,,31108,31031,30770,,31126,31031,30770,,30662,30692,30436,,155115,844,2277,,30732,30747,30467,,-669,,-599
DMR_Fut_20180301,30788.0,30845,30604.0,30260,30898.0,30891,30609.0,30290,30601.0,30622,30431.0,30060,30631.0,30622,30431.0,30070,25766.0,166,189.0,87,30510.0,30530,30145,29846,31083.0,31061,30810,30438,30357.0,30367,30131,29846,170705.0,910,619,318,31028.0,31027,30777,30433,296.0,280,310.0,279
DMR_Fut_20180302,31003.0,30981,30715.0,30290,31003.0,31000,30715.0,30390,30725.0,30740,30500.0,30180,30891.0,30908,30685.0,30330,48841.0,64,31.0,241,30554.0,30600,30315,30000,30641.0,30626,30380,30000,30428.0,30430,30200,29870,136878.0,1181,630,69,30534.0,30543,30287,29945,-494.0,-484,-490.0,-488
DMR_Fut_20180305,30513.0,30469,30141.0,29865,30513.0,30483,30141.0,29865,29995.0,30000,29794.0,29440,30283.0,30273,30001.0,29690,44084.0,80,28.0,10,30390.0,30413,30188,29826,30675.0,30649,30354,29971,29790.0,29800,29550,29225,177576.0,1151,290,78,29926.0,29922,29660,29326,-608.0,-621,-627.0,-619
DMR_Fut_20180306,29954.0,30050,29665.0,29410,30304.0,30300,30030.0,29670,29834.0,29850,29599.0,29410,30270.0,30291,30030.0,29670,36715.0,68,42.0,10,30391.0,30419,30150,29802,30595.0,30580,30322,29960,30116.0,30125,29903,29532,141583.0,683,278,69,30485.0,30484,30222,29882,559.0,562,562.0,556
DMR_Fut_20180307,30460.0,30500,30244.0,29940,30658.0,30648,30380.0,30028,30384.0,30400,30168.0,29800,30487.0,30485,30168.0,29870,39488.0,49,30.0,35,30150.0,30209,29960,29824,30633.0,30600,30350,29900,30060.0,30075,29829,29465,172238.0,322,208,67,30202.0,30204,29940,29600,-283.0,-280,-282.0,-282
DMR_Fut_20180308,30188.0,30211,29940.0,29565,30441.0,30414,30153.0,29705,30116.0,30180,29940.0,29555,30259.0,30280,30016.0,29693,32463.0,60,64.0,18,30470.0,30505,30193,29893,30741.0,30739,30435,30118,30404.0,30430,30193,29830,130712.0,1027,715,125,30661.0,30665,30402,30061,459.0,461,462.0,461
DMR_Fut_20180309,30671.0,30699,30450.0,30063,30828.0,30818,30469.0,30086,30620.0,30627,30400.0,30061,30672.0,30679,30450.0,30076,25371.0,108,132.0,7,30840.0,30836,30600,30240,31044.0,31040,30758,30440,30817.0,30831,30600,30240,117943.0,1811,256,258,30996.0,30999,30737,30410,335.0,334,335.0,349
DMR_Fut_20180313,31591.0,31570,31320.0,30951,31622.0,31618,31320.0,31027,31442.0,31459,31236.0,30900,31480.0,31510,31256.0,30900,28011.0,118,23.0,109,31550.0,31583,31330,31000,31714.0,31708,31460,31113,31485.0,31500,31260,30907,110422.0,921,708,1437,31586.0,31601,31342,31011,-8.0,0,-4.0,-3
DMR_Fut_20180314,31615.0,31620,31369.0,31020,31695.0,31699,31431.0,31103,31290.0,31307,31066.0,30804,31374.0,31385,31150.0,30804,32646.0,208,169.0,472,31280.0,31300,31035,30779,31496.0,31486,31245,30913,31112.0,31124,30897,30600,134522.0,1044,303,450,31453.0,31461,31210,30888,-133.0,-140,-132.0,-123
DMR_Fut_20180315,31461.0,31470,31211.0,30944,31580.0,31584,31322.0,31003,31137.0,31160,30867.0,30650,31194.0,31208,31027.0,30700,38527.0,105,82.0,138,31140.0,31175,30853,30562,31620.0,31612,31370,31025,31051.0,31063,30808,30512,137465.0,712,252,676,31540.0,31541,31294,30964,87.0,80,84.0,76
DMR_Fut_20180316,31560.0,31584,31311.0,30923,31654.0,31643,31349.0,31063,31369.0,31393,31150.0,30800,31499.0,31506,31306.0,30875,37262.0,86,57.0,305,31405.0,31380,31135,30830,31577.0,31556,31270,30941,31268.0,31288,31044,30727,119034.0,1263,426,523,31450.0,31426,31159,30840,-90.0,-115,-135.0,-124
DMR_Fut_20180319,31467.0,31458,31201.0,30880,31565.0,31520,31310.0,30924,31392.0,31420,31184.0,30800,31558.0,31484,31269.0,30924,24414.0,19,30.0,93,31400.0,31500,31117,30830,31677.0,31650,31355,31063,31209.0,31190,30988,30635,120301.0,1024,286,682,31393.0,31379,31114,30800,-57.0,-47,-45.0,-40
DMR_Fut_20180320,31402.0,31395,31125.0,30789,31461.0,31408,31125.0,30825,31111.0,31101,30850.0,30520,31160.0,31148,30850.0,30560,33951.0,158,25.0,113,31300.0,31290,31016,30625,31587.0,31555,31275,30970,31148.0,31130,30886,30542,141341.0,2318,740,794,31548.0,31517,31238,30931,155.0,138,124.0,131
DMR_Fut_20180321,31525.0,31466,31200.0,30970,31686.0,31656,31355.0,31050,31485.0,31462,31200.0,30920,31610.0,31582,31324.0,30995,35864.0,560,90.0,117,31700.0,31671,31376,31052,32005.0,31972,31640,31343,31336.0,31310,31000,30715,166369.0,2668,470,1194,31354.0,31326,31010,30717,-194.0,-191,-228.0,-214
DMR_Fut_20180322,31372.0,31349,30988.0,30561,31477.0,31452,31100.0,30825,31198.0,31174,30856.0,30561,31451.0,31452,31100.0,30825,33780.0,796,80.0,13,31580.0,31488,31294,30955,31704.0,31680,31360,31025,30989.0,30965,30668,30415,176266.0,7231,872,433,31051.0,31026,30709,30415,-303.0,-300,-301.0,-302
DMR_Fut_20180323,31022.0,30965,30600.0,30074,31022.0,30965,30600.0,30074,30257.0,30246,29981.0,29650,30433.0,30426,30116.0,29650,65173.0,1728,99.0,20,30043.0,30000,29730,29320,30331.0,30305,29964,29660,29856.0,29836,29529,29169,233315.0,30786,2770,230,30147.0,30131,29806,29515,-904.0,-895,-903.0,-900
DMR_Fut_20180326,30120.0,30061,29740.0,0,30315.0,30290,29950.0,0,30002.0,29980,29670.0,0,30054.0,30021,29690.0,0,50152.0,3900,98.0,0,29955.0,29920,29488,29523,30577.0,30558,30200,29878,29938.0,29916,29488,29339,216013.0,72324,1928,502,30532.0,30513,30180,29880,385.0,382,374.0,365
DMR_Fut_20180327,30522.0,30480,30255.0,29919,30623.0,30607,30260.0,29950,30254.0,30239,29943.0,29681,30478.0,30456,30234.0,29830,50285.0,8871,204.0,16,30905.0,30880,30581,30175,30949.0,30930,30581,30302,30719.0,30700,30395,30080,152356.0,94826,1642,1026,30779.0,30753,30426,30121,247.0,240,246.0,241
DMR_Fut_20180328,30792.0,30769,30479.0,30180,30855.0,30829,30520.0,30180,30604.0,30574,30324.0,30180,30818.0,30791,30520.0,30180,21239.0,18738,275.0,1,30415.0,30402,30100,29810,30639.0,30597,30236,29948,30307.0,29925,29621,29541,15527.0,174700,1372,137,30337.0,29956,29652,29324,-442.0,-797,-774.0,-797
DMR_Fut_20180329,,29933,,29619,,30233,,29900,,29811,,29511,,30064,,29817,,51272,,186,,30195,29848,29805,,30206,30008,29900,,29752,29579,29459,,175801,1794,1195,,30050,29865,29740,,94,,88
DMR_Fut_20180403,30060.0,29940,29792.0,29417,30318.0,30064,30015.0,29620,30033.0,29940,29755.0,29417,30289.0,30064,29936.0,29599,33580.0,156,106.0,5,29865.0,29730,29588,29246,30295.0,30111,30000,29645,29750.0,29589,29480,29130,160902.0,382,1787,953,30152.0,29982,29864,29536,102.0,117,124.0,122
DMR_Fut_20180404,30136.0,29930,29848.0,29597,30290.0,30086,29972.0,29630,30064.0,29892,29780.0,29464,30133.0,29930,29825.0,29500,45631.0,33,27.0,6,30130.0,30012,29892,29585,30315.0,30128,30016,29608,29343.0,29178,29080,28803,179592.0,736,834,162,29405.0,29218,29121,28794,-747.0,-764,-743.0,-742
DMR_Fut_20180406,29388.0,29251,29138.0,28798,29945.0,29716,29649.0,29268,29147.0,29000,28906.0,28733,29883.0,29700,29593.0,29268,65068.0,161,152.0,6,29800.0,29529,29500,29115,29977.0,29780,29678,29343,29562.0,29385,29313,29002,144046.0,474,1143,123,29837.0,29657,29554,29219,432.0,439,433.0,425
DMR_Fut_20180409,29848.0,29685,29571.0,29160,30158.0,29950,29842.0,29410,29752.0,29610,29502.0,29160,29969.0,29789,29680.0,29328,50178.0,26,66.0,3,30000.0,29874,29714,29420,30580.0,30318,30201,29830,29912.0,29757,29637,29310,169128.0,342,153,130,30283.0,30101,29996,29670,446.0,444,442.0,451
DMR_Fut_20180410,30260.0,30150,30092.0,29675,30400.0,30214,30100.0,29685,30061.0,29902,29800.0,29621,30361.0,30192,30100.0,29627,45744.0,71,25.0,12,30164.0,29988,29891,29561,30816.0,30632,30502,30185,30136.0,29980,29886,29561,173886.0,1364,458,121,30761.0,30585,30476,30150,478.0,484,480.0,480
DMR_Fut_20180411,30743.0,30565,30455.0,30102,30779.0,30572,30457.0,30112,30624.0,30457,30350.0,30040,30688.0,30457,30350.0,30095,37634.0,38,27.0,19,30761.0,30627,30490,30103,31000.0,30824,30700,30360,30686.0,30516,30405,30080,149648.0,403,621,69,30891.0,30716,30602,30279,130.0,131,126.0,129
DMR_Fut_20180412,30897.0,30747,30619.0,30244,31086.0,30906,30780.0,30450,30788.0,30629,30526.0,30215,30960.0,30850,30702.0,30330,40653.0,82,54.0,19,31087.0,30903,30772,30480,31151.0,30970,30836,30510,30605.0,30440,30343,30000,172627.0,759,376,71,30767.0,30596,30480,30155,-124.0,-120,-122.0,-124
DMR_Fut_20180413,30748.0,30577,30540.0,30216,31080.0,30905,30779.0,30440,30727.0,30577,30540.0,30204,31070.0,30905,30779.0,30440,32000.0,83,30.0,19,31028.0,30867,30745,30400,31055.0,30879,30754,30400,30706.0,30541,30433,30120,142329.0,560,321,151,30867.0,30691,30576,30262,100.0,95,96.0,107
DMR_Fut_20180416,30876.0,30710,30615.0,30309,30963.0,30774,30655.0,30319,30668.0,30500,30420.0,30276,30785.0,30629,30420.0,30276,35584.0,76,39.0,5,30997.0,30724,30641,30268,31000.0,30728,30641,30268,30158.0,29997,29898,29580,183274.0,881,206,41,30180.0,30013,29902,29586,-687.0,-678,-674.0,-676
DMR_Fut_20180417,30189.0,30045,29976.0,29632,30386.0,30220,30039.0,29740,30187.0,30030,29957.0,29632,30367.0,30220,30028.0,29702,32070.0,79,62.0,15,30349.0,30191,30073,29702,30527.0,30350,30221,29920,29992.0,29820,29725,29448,203181.0,1848,505,191,30055.0,29880,29779,29467,-125.0,-133,-123.0,-119
DMR_Fut_20180418,30060.0,29950,29806.0,29470,30445.0,30262,30153.0,29850,30032.0,29950,29805.0,29462,30428.0,30262,30152.0,29850,33109.0,72,47.0,13,30499.0,30243,30233,29840,30509.0,30300,30233,29898,29955.0,29786,29700,29446,221082.0,894,283,447,30313.0,30142,30043,29733,258.0,262,264.0,266
DMR_Fut_20180419,30329.0,30148,29968.0,29642,30459.0,30288,30189.0,29870,30214.0,30057,29968.0,29642,30435.0,30262,30145.0,29860,36448.0,228,34.0,5,30495.0,30301,30233,29885,30791.0,30621,30520,30202,30447.0,30293,30232,29885,197627.0,2636,403,369,30758.0,30591,30495,30185,445.0,449,452.0,452
DMR_Fut_20180420,30756.0,30546,30446.0,30086,30756.0,30579,30479.0,30096,30512.0,30357,30273.0,30030,30542.0,30382,30310.0,30030,33899.0,186,88.0,34,30590.0,30452,30345,30042,30879.0,30713,30600,30270,30317.0,30157,30058,29755,208131.0,4583,1064,73,30358.0,30197,30088,29786,-400.0,-394,-407.0,-399
DMR_Fut_20180423,30368.0,30202,30077.0,29860,30441.0,30270,30163.0,29860,30185.0,30020,29963.0,29827,30260.0,30105,30017.0,29827,37115.0,448,33.0,2,30360.0,30185,30090,29729,30502.0,30313,30189,29870,30145.0,29986,29885,29587,210436.0,14969,329,256,30243.0,30076,29974,29669,-115.0,-121,-114.0,-117
DMR_Fut_20180424,30238.0,30073,29969.0,29720,30392.0,30225,30059.0,29780,30165.0,30006,29963.0,29665,30286.0,30120,30021.0,29769,32608.0,2060,19.0,18,30352.0,30177,30072,29707,30700.0,30541,30418,30122,30265.0,30097,30022,29707,244075.0,54415,446,69,30637.0,30480,30369,30066,394.0,404,395.0,397
DMR_Fut_20180425,30642.0,30475,30435.0,30075,30782.0,30623,30480.0,30126,30497.0,30349,30235.0,29970,30514.0,30360,30235.0,29970,50747.0,5721,77.0,23,30478.0,30315,30210,29903,30517.0,30358,30218,29930,30179.0,30018,29926,29650,240702.0,66750,406,944,30179.0,30018,29915,29610,-458.0,-462,-454.0,-456
DMR_Fut_20180426,30185.0,30016,29891.0,29600,30284.0,30117,30014.0,29630,30093.0,29931,29850.0,29550,30223.0,30060,29940.0,29630,42682.0,8379,94.0,8,30332.0,30173,30055,29758,30455.0,30291,30129,29807,29837.0,29669,29585,29300,177127.0,123713,1236,502,30037.0,29872,29768,29453,-142.0,-146,-147.0,-157
DMR_Fut_20180427,30044.0,29880,29762.0,29550,30222.0,30059,29932.0,29604,30030.0,29864,29760.0,29550,30217.0,30055,29932.0,29604,15784.0,19412,56.0,3,30274.0,30120,30018,29690,30310.0,30151,30030,29690,30068.0,29860,29780,29480,13200.0,195300,239,23,30150.0,30063,29949,29643,113.0,191,181.0,190
DMR_Fut_20180430,,30042,29951.0,29700,,30190,30078.0,29755,,30017,29930.0,29700,,30190,30078.0,29755,,25502,125.0,2,,30245,30120,29800,,30724,30611,30300,,30230,30120,29800,,127887,333,61,,30665,30559,30249,,602,610.0,606
DMR_Fut_20180502,30674.0,30573,30266.0,30249,30696.0,30576,30266.0,30249,30455.0,30350,30040.0,30249,30476.0,30370,30040.0,30249,22695.0,75,23.0,1,30500.0,30370,30102,30198,30659.0,30540,30231,30307,30392.0,30289,29999,30090,180019.0,658,52,43,30555.0,30452,30142,30220,-110.0,-107,-107.0,-111
DMR_Fut_20180503,30567.0,30459,30080.0,30150,30589.0,30460,30080.0,30150,30297.0,30192,29888.0,29988,30358.0,30243,29930.0,29988,27636.0,46,10.0,2,30305.0,30201,29800,29936,30327.0,30201,29820,29936,29901.0,29795,29500,29692,211348.0,427,131,121,30056.0,29946,29636,29716,-499.0,-506,-506.0,-504
DMR_Fut_20180504,30076.0,29969,29500.0,0,30106.0,29979,29500.0,0,29687.0,29597,29300.0,0,29938.0,29809,29500.0,0,52162.0,96,11.0,0,30032.0,29921,29620,29550,30169.0,30040,29750,29690,29644.0,29540,29250,29336,215992.0,569,197,95,29780.0,29666,29361,29440,-276.0,-280,-275.0,-276
DMR_Fut_20180507,29759.0,29659,29300.0,29500,30020.0,29896,29555.0,29550,29575.0,29486,29300.0,29500,29991.0,29882,29555.0,29550,43201.0,74,3.0,2,29999.0,29855,29620,29440,30046.0,29857,29620,29570,29580.0,29472,29200,29260,209028.0,564,520,526,29757.0,29649,29363,29445,-23.0,-17,2.0,5
DMR_Fut_20180508,29754.0,29660,0.0,29520,29880.0,29758,0.0,29520,29679.0,29583,0.0,29520,29848.0,29745,0.0,29520,30423.0,64,0.0,1,29810.0,29717,29500,29660,30265.0,30130,29855,29930,29801.0,29717,29500,29660,178873.0,557,114,161,30202.0,30088,29802,29878,445.0,439,439.0,433
DMR_Fut_20180509,30197.0,30047,29680.0,0,30214.0,30079,29680.0,0,30022.0,29941,29655.0,0,30082.0,30010,29655.0,0,37747.0,51,2.0,0,30218.0,30093,29800,29985,30420.0,30306,30017,29985,30145.0,30051,29760,29985,189227.0,372,38,11,30418.0,30306,30017,30094,216.0,218,215.0,216
DMR_Fut_20180510,30420.0,30330,30038.0,0,30462.0,30330,30038.0,0,30296.0,30227,30013.0,0,30410.0,30298,30030.0,0,29739.0,62,17.0,0,30485.0,30375,30130,30150,30700.0,30583,30279,30362,30468.0,30375,30130,30150,171770.0,1463,152,33,30679.0,30568,30279,30356,261.0,262,262.0,262
DMR_Fut_20180511,30680.0,30538,30228.0,0,30982.0,30864,30580.0,0,30626.0,30538,30228.0,0,30952.0,30838,30580.0,0,31935.0,207,22.0,0,30970.0,30834,30521,30649,31143.0,31034,30718,30820,30869.0,30760,30484,30560,178661.0,1913,119,708,31094.0,30987,30695,30776,415.0,419,416.0,420
DMR_Fut_20180514,31083.0,30958,30683.0,0,31198.0,31085,30724.0,0,31037.0,30936,30670.0,0,31111.0,31010,30670.0,0,34075.0,339,18.0,0,31300.0,31163,30893,31050,31475.0,31360,31059,31150,31260.0,31157,30885,31000,151976.0,3666,69,167,31458.0,31352,31060,31140,364.0,365,365.0,364
DMR_Fut_20180515,31472.0,31365,0.0,0,31499.0,31385,0.0,0,31423.0,31322,0.0,0,31432.0,31322,0.0,0,21507.0,479,0.0,0,31430.0,31354,30992,31019,31440.0,31354,30992,31019,30958.0,30865,30570,30675,160898.0,3118,109,87,30990.0,30883,30589,30671,-468.0,-469,-471.0,-469
DMR_Fut_20180516,30996.0,30923,30641.0,30461,31044.0,30932,30641.0,30485,30715.0,30616,30450.0,30461,30851.0,30744,30451.0,30484,37315.0,170,5.0,3,30888.0,30760,30507,30500,31085.0,30969,30680,30739,30641.0,30550,30260,30330,188809.0,1554,191,132,30934.0,30829,30539,30623,-56.0,-54,-50.0,-48
DMR_Fut_20180517,30917.0,30800,30465.0,30640,31188.0,31073,30720.0,30860,30817.0,30716,30465.0,30640,31187.0,31060,30720.0,30860,35856.0,159,15.0,11,31224.0,31106,30870,30935,31320.0,31206,30870,30935,30820.0,30716,30445,30528,166942.0,1400,168,90,30880.0,30776,30486,30574,-54.0,-53,-53.0,-49
DMR_Fut_20180518,30862.0,30755,30486.0,30539,30993.0,30880,30556.0,30630,30817.0,30710,30428.0,30539,30880.0,30775,30546.0,30630,29155.0,151,24.0,4,30890.0,30793,30559,30569,31077.0,30960,30680,30756,30782.0,30680,30400,30480,156426.0,906,24,38,30896.0,30784,30501,30587,16.0,8,15.0,13
DMR_Fut_20180521,30908.0,30795,30380.0,30480,30939.0,30818,30380.0,30480,30747.0,30648,30380.0,30480,30768.0,30670,30380.0,30480,30117.0,126,2.0,1,31130.0,31000,30727,30842,31407.0,31290,31000,31085,31089.0,30980,30727,30842,155620.0,1752,78,52,31226.0,31115,30830,30915,330.0,331,329.0,328
